"Sex","Age Group","Distance","Stroke","Rank","Time","Name","Age","Club","Reg Number","Date","Meet"
"Women ","18-24","100","Freestyle","5","1:02.73"," Sally A Stark","F24","VACA","3832-44SCN","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","100","Freestyle","6","1:02.84"," Ana Zurcher","F18","USF","3834-9S6MZ","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Freestyle","7","1:03.48"," abigail  A enney","F19","USF","383F-D3XKA","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Freestyle","8","1:04.27"," Jade Y Jegers","F19","MEMO","383G-K9SZM","04-16-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Freestyle","9","1:04.57"," Emilie Claire Schneider","F23","UC38","383G-AF915","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","18-24","100","Freestyle","10","1:05.51"," Amelia Dissinger","F24","VACA","383T-8RCVA","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","100","Freestyle","11","1:08.30"," Genna A Davison","F18","UC38","383B-K1G60","04-16-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Freestyle","12","1:13.13"," Andrea C Urban","F23","SNM","383U-NZFFP","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","200","Freestyle","1","2:12.98"," Amy E Larsen","F23","WCM","3839-S7Z3Z","04-14-2023","Pacific Masters Short Course Championships"
"Women ","18-24","500","Freestyle","1","5:11.60"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","500","Freestyle","2","5:56.59"," Amy E Larsen","F23","WCM","3839-S7Z3Z","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","500","Freestyle","3","6:13.29"," abigail  A enney","F19","USF","383F-D3XKA","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","1000","Freestyle","1","13:43.15"," Emilie Claire Schneider","F23","UC38","383G-AF915","04-27-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","1650","Freestyle","1","19:05.88"," Stephanie A Blankley","F24","USF","383N-REH1A","02-26-2023","The City Mile"
"Women ","18-24","1650","Freestyle","2","22:56.77"," Emilie Claire Schneider","F23","UC38","383G-AF915","02-26-2023","The City Mile"
"Women ","18-24","50","Backstroke","1","26.28"," Lauren K Green","F24","TOC","383M-6CBHZ","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Backstroke","2","29.33"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Backstroke","3","32.86"," Kellen Gibson","F22","TSUN","383B-MHYD8","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Backstroke","4","32.92"," abigail  A enney","F19","USF","383F-D3XKA","","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Backstroke","5","34.75"," Emilie Claire Schneider","F23","UC38","383G-AF915","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","18-24","50","Backstroke","6","35.08"," Genna A Davison","F18","UC38","383B-K1G60","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Backstroke","7","40.09"," Melanie Gage","F19","UC38","3835-6JX26","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","18-24","50","Backstroke","8","41.78"," Daniela Arteaga","F23","RPM","383X-ZDS14","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","100","Backstroke","1","1:07.68"," Sally A Stark","F24","VACA","3832-44SCN","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","100","Backstroke","2","1:11.11"," abigail  A enney","F19","USF","383F-D3XKA","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Backstroke","3","1:17.36"," Emma F McGinnis","F19","USF","383B-7K9UD","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Backstroke","4","1:23.89"," Melanie Gage","F19","UC38","3835-6JX26","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","18-24","200","Backstroke","1","2:35.74"," abigail  A enney","F19","USF","383F-D3XKA","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Breaststroke","1","32.76"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Breaststroke","2","33.75"," Amelia Dissinger","F24","VACA","383T-8RCVA","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","50","Breaststroke","3","34.29"," Lauren K Green","F24","TOC","383M-6CBHZ","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Breaststroke","4","36.49"," Nicole Greenberg","F23","USF","383D-RA253","04-16-2023","Pacific Masters Short Course Championships"
"Women ","18-24","50","Breaststroke","5","37.14"," Kellen Gibson","F22","TSUN","383B-MHYD8","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Breaststroke","6","37.52"," Caoimhe Gallahue","F24","WCM","3832-4HKCR","04-16-2023","Pacific Masters Short Course Championships"
"Women ","18-24","50","Breaststroke","7","38.24"," Genna A Davison","F18","UC38","383B-K1G60","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Breaststroke","8","42.08"," Emma R Wilhite","F20","VACA","383R-W81D8","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","50","Breaststroke","9","44.89"," Daniela Arteaga","F23","RPM","383X-ZDS14","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Breaststroke","10","49.43"," Melanie Gage","F19","UC38","3835-6JX26","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","18-24","100","Breaststroke","1","1:11.05"," Kenya  K Lam","F24","CSTS","383E-WNTTR","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Breaststroke","2","1:16.53"," Amelia Dissinger","F24","VACA","383T-8RCVA","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","200","Breaststroke","1","2:27.83"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","200","Breaststroke","2","2:34.00"," Kenya  K Lam","F24","CSTS","383E-WNTTR","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","1","24.53"," Lauren K Green","F24","TOC","383M-6CBHZ","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","2","25.51"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","3","26.94"," Antoinette Loya","F24","HTUB","383K-JJ323","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","50","Butterfly","4","26.97"," Kenya  K Lam","F24","CSTS","383E-WNTTR","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","5","28.02"," June Chan","F22","USF","383S-FEU4T","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","6","30.35"," Sally A Stark","F24","VACA","3832-44SCN","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","50","Butterfly","7","30.89"," Ana Zurcher","F18","USF","3834-9S6MZ","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","8","30.9"," Genna A Davison","F18","UC38","383B-K1G60","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","9","30.93"," Emma R Wilhite","F20","VACA","383R-W81D8","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","50","Butterfly","10","31.03"," Ali N Smith","F22","HTUB","3831-YDUAH","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","50","Butterfly","11","31.27"," Kellen Gibson","F22","TSUN","383B-MHYD8","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Butterfly","12","32.26"," Emilie Claire Schneider","F23","UC38","383G-AF915","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","50","Butterfly","13","37.5"," Daniela Arteaga","F23","RPM","383X-ZDS14","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","50","Butterfly","14","39.01"," Melanie Gage","F19","UC38","3835-6JX26","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","18-24","50","Butterfly","15","41.5"," Golsa R Karimi","F24","ALB","383X-KDESZ","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","100","Butterfly","1","53.78"," Lauren K Green","F24","TOC","383M-6CBHZ","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Butterfly","2","59.35"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Butterfly","3","1:02.01"," Kenya  K Lam","F24","CSTS","383E-WNTTR","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Butterfly","4","1:07.65"," Amy E Larsen","F23","WCM","3839-S7Z3Z","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Butterfly","5","1:10.45"," Emma R Wilhite","F20","VACA","383R-W81D8","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","100","Butterfly","6","1:11.12"," Ana Zurcher","F18","USF","3834-9S6MZ","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Butterfly","7","1:14.29"," Ali N Smith","F22","HTUB","3831-YDUAH","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Butterfly","8","1:16.64"," Emilie Claire Schneider","F23","UC38","383G-AF915","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","200","Butterfly","1","3:12.60"," Daniela Arteaga","F23","RPM","383X-ZDS14","04-16-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Individual Medley","1","1:01.17"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","100","Individual Medley","2","1:02.61"," Lauren K Green","F24","TOC","383M-6CBHZ","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","100","Individual Medley","3","1:03.92"," Antoinette Loya","F24","HTUB","383K-JJ323","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Individual Medley","4","1:05.83"," June Chan","F22","USF","383S-FEU4T","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Individual Medley","5","1:09.06"," Caoimhe Gallahue","F24","WCM","3832-4HKCR","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Individual Medley","6","1:10.78"," Kellen Gibson","F22","TSUN","383B-MHYD8","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","100","Individual Medley","7","1:11.03"," Sally A Stark","F24","VACA","3832-44SCN","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","100","Individual Medley","8","1:11.56"," Ana Zurcher","F18","USF","3834-9S6MZ","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Individual Medley","9","1:13.27"," abigail  A enney","F19","USF","383F-D3XKA","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Individual Medley","10","1:15.16"," Genna A Davison","F18","UC38","383B-K1G60","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Individual Medley","11","1:15.17"," Emilie Claire Schneider","F23","UC38","383G-AF915","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","18-24","100","Individual Medley","12","1:15.21"," Emma R Wilhite","F20","VACA","383R-W81D8","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","100","Individual Medley","13","1:15.92"," Emma F McGinnis","F19","USF","383B-7K9UD","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","100","Individual Medley","14","1:26.47"," Daniela Arteaga","F23","RPM","383X-ZDS14","04-15-2023","Pacific Masters Short Course Championships"
"Women ","18-24","100","Individual Medley","15","1:29.79"," Melanie Gage","F19","UC38","3835-6JX26","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","18-24","100","Individual Medley","16","1:40.21"," Golsa R Karimi","F24","ALB","383X-KDESZ","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","18-24","200","Individual Medley","1","2:06.00"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","200","Individual Medley","2","2:20.53"," Kenya  K Lam","F24","CSTS","383E-WNTTR","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","200","Individual Medley","3","2:31.70"," Caoimhe Gallahue","F24","WCM","3832-4HKCR","04-16-2023","Pacific Masters Short Course Championships"
"Women ","18-24","200","Individual Medley","4","2:34.96"," Sally A Stark","F24","VACA","3832-44SCN","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","18-24","200","Individual Medley","5","2:48.89"," Emilie Claire Schneider","F23","UC38","383G-AF915","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","200","Individual Medley","6","2:59.47"," Andrea C Urban","F23","SNM","383U-NZFFP","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","400","Individual Medley","1","4:38.04"," Hannah M Kukurugya","F24","TOC","383J-DZWU4","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","18-24","400","Individual Medley","2","5:09.24"," Amy E Larsen","F23","WCM","3839-S7Z3Z","04-14-2023","Pacific Masters Short Course Championships"
"Women ","25-29","50","Freestyle","1","25.05"," Cynthia Siebrand","F26","NBA","3839-F2SPC","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","2","25.49"," Selby C Sturzenegger","F26","TOC","383Z-893H7","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","25-29","50","Freestyle","3","26.02"," Katherine Kronick","F27","TOC","383C-SPH71","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","25-29","50","Freestyle","4","26.11"," Catherine V Ladd","F26","TOC","383B-0AWGU","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","25-29","50","Freestyle","5","26.29"," Brenda Shanahan","F25","QSSSJ","3836-1665S","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","6","26.48"," Rachel V Copp","F25","USF","3835-8FJHB","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","7","26.54"," Cassidy D Lavigne","F26","NBA","383C-0AG5A","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","8","26.54"," Mackenzie Schuler","F26","WCM","3837-B2EPP","","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","9","27.71"," Serena Y Chang","F27","TSUN","3839-SVM4B","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","25-29","50","Freestyle","10","27.8"," Rachel A Zoromski","F28","MELO","383V-XJAMW","04-16-2023","Pacific Masters Short Course Championships"
"Women ","25-29","50","Freestyle","11","27.91"," Hunter Winslow","F25","CLOV","383M-0AFV7","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","25-29","50","Freestyle","12","28.16"," Kerianne C Brownlie","F29","WCM","383M-0A8WH","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","25-29","50","Freestyle","13","28.58"," Lissi Knell","F28","UC38","3830-098S8","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","25-29","50","Freestyle","14","29.14"," Gabriella M Giordano","F25","TOC","3832-5Z648","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","15","29.45"," Julia M Roriz","F29","MEMO","3832-M3RMD","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","16","31.81"," Kaitlin R Bindert","F28","UC38","383A-P4ZX5","02-25-2023","2023 Splash &amp; Dash SCY Sprint Pentathlon"
"Women ","25-29","50","Freestyle","17","32"," Giana Kischmischian","F26","QSSSJ","383M-BWCH9","","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","50","Freestyle","18","32.6"," Rayle  A Silva","F26","MAQ","383H-A9B7J","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","25-29","100","Freestyle","1","54.22"," Catherine V Ladd","F26","TOC","383B-0AWGU","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","2","55.17"," Cynthia Siebrand","F26","NBA","3839-F2SPC","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","3","56.94"," Katherine Kronick","F27","TOC","383C-SPH71","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","25-29","100","Freestyle","4","57.54"," Cassidy D Lavigne","F26","NBA","383C-0AG5A","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","5","58.27"," Brenda Shanahan","F25","QSSSJ","3836-1665S","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","6","58.43"," Lauren J Wong","F28","SCSC","383B-8S7BY","04-16-2023","Pacific Masters Short Course Championships"
"Women ","25-29","100","Freestyle","7","59.05"," Mackenzie Schuler","F26","WCM","3837-B2EPP","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","8","1:00.29"," Hunter Winslow","F25","CLOV","383M-0AFV7","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","25-29","100","Freestyle","9","1:01.39"," Rachel A Zoromski","F28","MELO","383V-XJAMW","04-16-2023","Pacific Masters Short Course Championships"
"Women ","25-29","100","Freestyle","10","1:03.08"," Kerianne C Brownlie","F29","WCM","383M-0A8WH","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","25-29","100","Freestyle","11","1:03.55"," Laura Gonzalez Ospina","F28","SACMA","3832-E1J58","03-26-2023","50th Annual Sacramento Pentathlon"
"Women ","25-29","100","Freestyle","12","1:04.05"," Tanya J Rodman","F28","USF","383P-KCBCW","04-16-2023","Pacific Masters Short Course Championships"
"Women ","25-29","100","Freestyle","13","1:06.05"," Carolyn A Morrice","F29","WCM","3838-W4GP8","04-16-2023","Pacific Masters Short Course Championships"
"Women ","25-29","100","Freestyle","14","1:09.01"," Kaitlin R Bindert","F28","MAM","383A-P4ZX5","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","15","1:09.51"," Julia M Roriz","F29","MEMO","3832-M3RMD","04-16-2023","Pacific Masters Short Course Championships"
"Women ","25-29","100","Freestyle","16","1:10.65"," Madison K Miller","F25","VACA","383S-D0CPW","02-11-2023","VACAVILLE SUPER BOWL MASTERS MEET SPRINT AND MID-DISTANCE PENTATHLON"
"Women ","25-29","100","Freestyle","17","1:11.00"," Rayle  A Silva","F26","MAQ","383H-A9B7J","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","18","1:11.20"," Giana Kischmischian","F26","QSSSJ","383M-BWCH9","04-28-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","100","Freestyle","19","1:14.29"," Franchesca J Finnigan","F29","UC38","383K-07GKZ","03-26-2023","50th Annual Sacramento Pentathlon"
"Women ","25-29","200","Freestyle","1","1:58.41"," Catherine V Ladd","F26","TOC","383B-0AWGU","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","200","Freestyle","2","2:02.97"," Cassidy D Lavigne","F26","NBA","383C-0AG5A","04-30-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","200","Freestyle","3","2:12.03"," Hunter Winslow","F25","CLOV","383M-0AFV7","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","25-29","200","Freestyle","4","2:17.21"," Abigail R Bergman","F26","MELO","383R-09CWT","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","25-29","200","Freestyle","5","2:21.11"," Kerianne C Brownlie","F29","WCM","383M-0A8WH","01-14-2023","2023 Santa Rosa Masters Resolution Meet"
"Women ","25-29","500","Freestyle","1","5:07.95"," Tara K Halsted","F28","DAM","383F-0APVD","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","500","Freestyle","2","5:36.78"," Hope C Lundblad","F28","USF","383Z-08B69","04-15-2023","Pacific Masters Short Course Championships"
"Women ","25-29","500","Freestyle","3","5:41.93"," Lissi Knell","F28","MAM","3830-098S8","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","500","Freestyle","4","5:48.78"," Lauren J Wong","F28","SCSC","383B-8S7BY","04-15-2023","Pacific Masters Short Course Championships"
"Women ","25-29","500","Freestyle","5","5:50.20"," Abigail R Bergman","F27","MELO","383R-09CWT","04-15-2023","Pacific Masters Short Course Championships"
"Women ","25-29","500","Freestyle","6","6:09.85"," Gabriella M Giordano","F25","TOC","3832-5Z648","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","500","Freestyle","7","6:16.55"," Cori A Orr","F26","CLOV","383S-0SHRE","03-19-2023","Clovis Masters Dive Into Spring Meet"
"Women ","25-29","500","Freestyle","8","7:00.84"," Aren Lim","F29","HTUB","383R-42F87","04-15-2023","Pacific Masters Short Course Championships"
"Women ","25-29","500","Freestyle","9","7:05.94"," Giana Kischmischian","F26","QSSSJ","383M-BWCH9","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","500","Freestyle","10","7:17.42"," Rayle  A Silva","F26","MAQ","383H-A9B7J","04-29-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","500","Freestyle","11","8:31.37"," Devin Redor","F27","MEMO","383S-B13TU","04-15-2023","Pacific Masters Short Course Championships"
"Women ","25-29","1000","Freestyle","1","11:52.96"," Lissi Knell","F28","MAM","3830-098S8","04-27-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","1000","Freestyle","2","12:35.96"," Gabriella M Giordano","F25","TOC","3832-5Z648","04-27-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","1000","Freestyle","3","14:35.73"," Giana Kischmischian","F26","QSSSJ","383M-BWCH9","04-27-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","1000","Freestyle","4","15:26.40"," Rayle  A Silva","F26","MAQ","383H-A9B7J","04-27-2023","2023 U.S. Masters Swimming Spring National Championship"
"Women ","25-29","1650","Freestyle","1","20:48.89"," Abigail R Bergman","F27","MELO","383R-09CWT","04-14-2023","Pacific Masters Short Course Championships"
"Women ","25-29","1650","Freestyle","2","21:19.16"," Gabriella M Giordano","F25","TOC","3832-5Z648","04-27-2023","2023 U.S. Masters Swimming Spring National Championship"
