"Sex","Age Group","Distance","Stroke","Rank","Time","Name","Age","Club","Reg Number","Date","Meet"
"Women ","25-29","100","Breaststroke","1","1:17.58"," Christine V Hughes","F26","TOC","3871-08DYF","04-22-2017","2017 World Masters Games"
"Women ","25-29","100","Breaststroke","2","1:19.52"," Christine A Olson","F27","TOC","387F-09RUH","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Breaststroke","3","1:22.32"," Allison A Arnold","F25","TOC","387E-09827","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Breaststroke","4","1:25.96"," Anette A Skoda","F26","LAMV","3879-0717A","","2017 FINA World Masters Championships"
"Women ","25-29","100","Breaststroke","5","1:28.55"," Jenn Hwang","F25","WCM","387K-09GHM","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Breaststroke","6","1:34.89"," Dana L Thomas","F29","MVM","3879-07N33","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","200","Breaststroke","1","2:44.76"," Christine A Olson","F27","TOC","387F-09RUH","04-27-2017","2017 World Masters Games"
"Women ","25-29","200","Breaststroke","2","3:14.09"," Jennifer L Mohn","F26","DAM","387E-09HD8","08-04-2017","2017 U.S. Masters Swimming Summer National Championship"
"Women ","25-29","200","Breaststroke","3","3:19.09"," Dana L Thomas","F29","MVM","3879-07N33","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","50","Butterfly","1","28.87"," Caitlin DeNise","F26","EBAT","3879-06KK5","08-03-2017","2017 End-of-Summer Splash"
"Women ","25-29","50","Butterfly","2","28.93"," Anna K Senko","F25","TOC","3876-09M68","04-23-2017","2017 World Masters Games"
"Women ","25-29","50","Butterfly","3","30.6"," Penelope R Yamauchi","F27","MEMO","387J-08277","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","50","Butterfly","4","32.47"," Anette A Skoda","F26","LAMV","3879-0717A","","2017 FINA World Masters Championships"
"Women ","25-29","50","Butterfly","5","34.42"," Jenn Hwang","F25","WCM","387K-09GHM","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Butterfly","1","1:02.40"," Anna K Senko","F25","TOC","3876-09M68","04-26-2017","2017 World Masters Games"
"Women ","25-29","100","Butterfly","2","1:05.71"," Katie C Kastes","F28","TOC","387S-08BBD","04-26-2017","2017 World Masters Games"
"Women ","25-29","100","Butterfly","3","1:06.35"," Katherine Raatz","F29","TOC","387U-0801C","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Butterfly","4","1:08.60"," Christine V Hughes","F26","TOC","3871-08DYF","04-26-2017","2017 World Masters Games"
"Women ","25-29","100","Butterfly","5","1:10.28"," Allison A Arnold","F25","TOC","387E-09827","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Butterfly","6","1:11.95"," Bronwyn A Lewis","F26","MEMO","387W-09YKG","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","100","Butterfly","7","1:14.12"," Lindsay E Gaudinier","F28","WCM","3874-06NAP","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","200","Butterfly","1","2:59.21"," Lindsay E Gaudinier","F28","WCM","3874-06NAP","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","200","Individual Medley","1","2:30.98"," Christine V Hughes","F26","TOC","3871-08DYF","04-22-2017","2017 World Masters Games"
"Women ","25-29","200","Individual Medley","2","2:33.34"," Penelope R Yamauchi","F27","MEMO","387J-08277","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","200","Individual Medley","3","2:39.76"," Caitlin DeNise","F26","EBAT","3879-06KK5","08-03-2017","2017 End-of-Summer Splash"
"Women ","25-29","200","Individual Medley","4","2:45.83"," Lindsay E Gaudinier","F28","WCM","3874-06NAP","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","200","Individual Medley","5","2:46.01"," Anette A Skoda","F26","LAMV","3879-0717A","","2017 FINA World Masters Championships"
"Women ","25-29","200","Individual Medley","6","2:56.55"," Jenn Hwang","F25","WCM","387K-09GHM","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","200","Individual Medley","7","3:03.03"," Dana L Thomas","F29","MVM","3879-07N33","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","25-29","400","Individual Medley","1","5:54.56"," Jennifer L Mohn","F26","DAM","387E-09HD8","08-03-2017","2017 U.S. Masters Swimming Summer National Championship"
"Women ","30-34","50","Freestyle","1","27.1"," Marie A Ballenger","F31","NBA","3875-06ECE","","Arena Pro Series Santa Clara"
"Women ","30-34","50","Freestyle","2","28.04"," Kathleen E McGraw","F31","TOC","3872-07T8E","04-27-2017","2017 World Masters Games"
"Women ","30-34","50","Freestyle","3","29.65"," Mary E DeHaven","F31","UC38","387R-07K0W","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Freestyle","4","32.49"," Tunisia A Batzer","F34","VACA","387S-03S55","08-03-2017","2017 End-of-Summer Splash"
"Women ","30-34","50","Freestyle","5","32.64"," Heather Tiernan","F34","WCM","387X-0A09M","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Freestyle","6","33.94"," Holly Russell","F32","MELO","387N-04Z9P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Freestyle","7","34.5"," Sarah A Burton","F30","RHMS","387X-088R6","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Freestyle","8","35.88"," Sarah Rich","F31","SMST","3872-07X25","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Freestyle","9","40"," Edith Hannigan","F30","DAM","3876-07TXP","08-03-2017","2017 End-of-Summer Splash"
"Women ","30-34","100","Freestyle","1","1:00.81"," Marie A Ballenger","F31","NBA","3875-06ECE","","SCSC Summer SuperLeague"
"Women ","30-34","100","Freestyle","2","1:02.91"," Kathleen E McGraw","F31","TOC","3872-07T8E","04-26-2017","2017 World Masters Games"
"Women ","30-34","100","Freestyle","3","1:06.60"," Laura M Condon","F31","MEMO","387M-0A32H","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Freestyle","4","1:11.58"," Tunisia A Batzer","F34","VACA","387S-03S55","08-03-2017","2017 End-of-Summer Splash"
"Women ","30-34","100","Freestyle","5","1:16.32"," Heather Tiernan","F34","WCM","387X-0A09M","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Freestyle","6","1:19.94"," Holly Russell","F32","MELO","387N-04Z9P","07-01-2017","2017 Denver Masters LCM Invitational"
"Women ","30-34","200","Freestyle","1","2:19.38"," Jennifer D Radecke-Noble","F33","TVM","3871-08F5P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Freestyle","2","2:29.90"," Marie A Ballenger","F31","NBA","3875-06ECE","","Summer Sanders"
"Women ","30-34","200","Freestyle","3","2:34.69"," Sarah M Chinn","F33","MAM","387D-03U4H","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Freestyle","4","2:35.61"," Heather Tiernan","F34","WCM","387X-0A09M","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Freestyle","5","2:41.59"," Sarah A Burton","F30","RHMS","387X-088R6","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Freestyle","6","2:53.95"," Holly Russell","F32","MELO","387N-04Z9P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","400","Freestyle","1","4:58.87"," Jennifer D Radecke-Noble","F33","TVM","3871-08F5P","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","400","Freestyle","2","5:19.91"," Sarah M Chinn","F33","MAM","387D-03U4H","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","400","Freestyle","3","5:43.85"," Sarah A Burton","F30","RHMS","387X-088R6","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","800","Freestyle","1","10:52.55"," Sarah M Chinn","F33","MAM","387D-03U4H","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","800","Freestyle","2","14:04.96"," Holly Russell","F32","MELO","387N-04Z9P","07-01-2017","2017 Denver Masters LCM Invitational"
"Women ","30-34","1500","Freestyle","1","20:51.88"," Sarah M Chinn","F33","MAM","387D-03U4H","07-14-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","1500","Freestyle","2","25:56.16"," Holly Russell","F32","MELO","387N-04Z9P","07-01-2017","2017 Denver Masters LCM Invitational"
"Women ","30-34","50","Backstroke","1","32.29"," Katy Houston","F30","TOC","3871-07HZV","04-24-2017","2017 World Masters Games"
"Women ","30-34","50","Backstroke","2","35"," Jennifer D Radecke-Noble","F33","TVM","3871-08F5P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Backstroke","3","37.83"," Heather Tiernan","F34","WCM","387X-0A09M","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Backstroke","4","43.15"," Holly Russell","F32","MELO","387N-04Z9P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Backstroke","5","52.94"," Edith Hannigan","F30","DAM","3876-07TXP","08-03-2017","2017 End-of-Summer Splash"
"Women ","30-34","100","Backstroke","1","1:09.65"," Katy Houston","F30","TOC","3871-07HZV","08-06-2017","2017 U.S. Masters Swimming Summer National Championship"
"Women ","30-34","100","Backstroke","2","1:13.40"," Jennifer D Radecke-Noble","F33","TVM","3871-08F5P","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Backstroke","3","1:14.38"," Laura M Condon","F31","MEMO","387M-0A32H","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Backstroke","4","1:23.71"," Heather Tiernan","F34","WCM","387X-0A09M","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Backstroke","1","2:32.24"," Katy Houston","F30","TOC","3871-07HZV","08-05-2017","2017 U.S. Masters Swimming Summer National Championship"
"Women ","30-34","200","Backstroke","2","2:40.28"," Jennifer D Radecke-Noble","F33","TVM","3871-08F5P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Backstroke","3","2:59.66"," Heather Tiernan","F34","WCM","387X-0A09M","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","200","Backstroke","4","3:24.66"," Holly Russell","F32","MELO","387N-04Z9P","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Breaststroke","1","35.68"," Kathleen E McGraw","F31","TOC","3872-07T8E","04-26-2017","2017 World Masters Games"
"Women ","30-34","50","Breaststroke","2","36.72"," Marie A Ballenger","F31","NBA","3875-06ECE","","2017 U.S. Open Swimming Championships"
"Women ","30-34","50","Breaststroke","3","41.54"," Sarah M Chinn","F33","MAM","387D-03U4H","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Breaststroke","4","42.11"," Erin Ganzler","F33","UC38","387S-0AF21","","2017 FINA World Masters Championships"
"Women ","30-34","50","Breaststroke","5","55.34"," Koung Chaiyasane","F33","MEMO","3871-09709","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Breaststroke","1","1:16.71"," Katy Houston","F30","TOC","3871-07HZV","08-05-2017","2017 U.S. Masters Swimming Summer National Championship"
"Women ","30-34","100","Breaststroke","2","1:17.56"," Marie A Ballenger","F31","NBA","3875-06ECE","","2017 U.S. Open Swimming Championships"
"Women ","30-34","100","Breaststroke","3","1:30.65"," Sarah M Chinn","F33","MAM","387D-03U4H","07-15-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Breaststroke","4","1:35.24"," Erin Ganzler","F33","UC38","387S-0AF21","","2017 FINA World Masters Championships"
"Women ","30-34","200","Breaststroke","1","2:43.26"," Katy Houston","F30","TOC","3871-07HZV","04-27-2017","2017 World Masters Games"
"Women ","30-34","200","Breaststroke","2","2:59.78"," Kathleen E McGraw","F31","TOC","3872-07T8E","04-27-2017","2017 World Masters Games"
"Women ","30-34","200","Breaststroke","3","3:51.39"," Holly Russell","F32","MELO","387N-04Z9P","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Butterfly","1","31.9"," Jennifer D Radecke-Noble","F33","TVM","3871-08F5P","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Butterfly","2","32.92"," Laura M Condon","F31","MEMO","387M-0A32H","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Butterfly","3","35.2"," Sarah M Chinn","F33","MAM","387D-03U4H","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","50","Butterfly","4","37.43"," Sarah A Burton","F30","RHMS","387X-088R6","07-16-2017","Pacific Masters LCM Championships hosted by Quicksilver"
"Women ","30-34","100","Butterfly","1","1:06.75"," Marie A Ballenger","F31","NBA","3875-06ECE","","SCSC Summer SuperLeague"
